dependency,entrez_id,gene_name,depmap_id,cell_line_name,primary_disease,lineage,lineage_subtype,hover.string
-0.160173148023,1017,CDK2,ACH-000555,A-498,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> A-498</br><b>Dependency:</b> -0.160</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
-0.326772004354,1017,CDK2,ACH-000157,A4/Fuk,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> A4/Fuk</br><b>Dependency:</b> -0.327</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
-0.0988540340178,1017,CDK2,ACH-000681,A549,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> A549</br><b>Dependency:</b> -0.099</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
-0.0248607381536,1017,CDK2,ACH-000052,A-673,Bone Cancer,bone,Ewing_sarcoma,</br><b>Cell Line:</b> A-673</br><b>Dependency:</b> -0.025</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
-0.29065734168,1017,CDK2,ACH-000429,A-704,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> A-704</br><b>Dependency:</b> -0.291</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
-0.084998909679,1017,CDK2,ACH-000528,ABC-1,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> ABC-1</br><b>Dependency:</b> -0.085</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
-0.0680011279088,1017,CDK2,ACH-000086,ACC-MESO-1,Lung Cancer,lung,mesothelioma,</br><b>Cell Line:</b> ACC-MESO-1</br><b>Dependency:</b> -0.068</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
0.33290634276,1017,CDK2,ACH-000046,ACHN,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> ACHN</br><b>Dependency:</b>  0.333</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
-0.0739634798138,1017,CDK2,ACH-000880,AGS,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> AGS</br><b>Dependency:</b> -0.074</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
-0.0677592942901,1017,CDK2,ACH-000269,AM-38,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> AM-38</br><b>Dependency:</b> -0.068</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
-0.703218619146,1017,CDK2,ACH-000557,AML-193,Leukemia,blood,AML,</br><b>Cell Line:</b> AML-193</br><b>Dependency:</b> -0.703</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
-0.209955084953,1017,CDK2,ACH-000838,AMO-1,Myeloma,plasma_cell,multiple_myeloma,</br><b>Cell Line:</b> AMO-1</br><b>Dependency:</b> -0.210</br><b>Lineage:</b> plasma_cell</br><b>Disease:</b> Myeloma
-0.309571873337,1017,CDK2,ACH-000940,AN3 CA,Endometrial/Uterine Cancer,uterus,endometrial_adenocarcinoma,</br><b>Cell Line:</b> AN3 CA</br><b>Dependency:</b> -0.310</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
-0.240570000879,1017,CDK2,ACH-000222,AsPC-1,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> AsPC-1</br><b>Dependency:</b> -0.241</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
-0.301559121203,1017,CDK2,ACH-000248,AU565,Breast Cancer,breast,breast_adenocarcinoma,</br><b>Cell Line:</b> AU565</br><b>Dependency:</b> -0.302</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
-0.245037094086,1017,CDK2,NA,NA,NA,NA,NA,</br><b>Cell Line:</b> NA</br><b>Dependency:</b> -0.245</br><b>Lineage:</b> NA</br><b>Disease:</b> NA
-0.209692304303,1017,CDK2,ACH-000593,BC-3C,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> BC-3C</br><b>Dependency:</b> -0.210</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
-0.178276052782,1017,CDK2,ACH-000456,B-CPAP,Thyroid Cancer,thyroid,thyroid_carcinoma,</br><b>Cell Line:</b> B-CPAP</br><b>Dependency:</b> -0.178</br><b>Lineage:</b> thyroid</br><b>Disease:</b> Thyroid Cancer
-0.0205705228622,1017,CDK2,ACH-000792,BFTC-909,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> BFTC-909</br><b>Dependency:</b> -0.021</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
0.0263845157416,1017,CDK2,ACH-000191,BHT-101,Thyroid Cancer,thyroid,thyroid_carcinoma,</br><b>Cell Line:</b> BHT-101</br><b>Dependency:</b>  0.026</br><b>Lineage:</b> thyroid</br><b>Disease:</b> Thyroid Cancer
-0.184002561358,1017,CDK2,ACH-000548,BHY,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> BHY</br><b>Dependency:</b> -0.184</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
-0.225913513215,1017,CDK2,ACH-000794,BICR 22,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> BICR 22</br><b>Dependency:</b> -0.226</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
-0.263056433312,1017,CDK2,ACH-000771,BICR 56,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> BICR 56</br><b>Dependency:</b> -0.263</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
-0.137521254329,1017,CDK2,ACH-000415,BICR 6,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> BICR 6</br><b>Dependency:</b> -0.138</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
-0.284557524361,1017,CDK2,ACH-000160,BT-12,Rhabdoid,soft_tissue,ATRT,</br><b>Cell Line:</b> BT-12</br><b>Dependency:</b> -0.285</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Rhabdoid
-0.382829361192,1017,CDK2,ACH-001020,BT-16,Rhabdoid,soft_tissue,ATRT,</br><b>Cell Line:</b> BT-16</br><b>Dependency:</b> -0.383</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Rhabdoid
-0.233505823777,1017,CDK2,ACH-000536,BT-20,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> BT-20</br><b>Dependency:</b> -0.234</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
-0.23849139498,1017,CDK2,ACH-000927,BT-474,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> BT-474</br><b>Dependency:</b> -0.238</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
-0.107742214847,1017,CDK2,ACH-000818,BT-483,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> BT-483</br><b>Dependency:</b> -0.108</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
-0.00130533508366,1017,CDK2,ACH-000288,BT-549,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> BT-549</br><b>Dependency:</b> -0.001</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
-0.238054854517,1017,CDK2,ACH-000535,BxPC-3,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> BxPC-3</br><b>Dependency:</b> -0.238</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
-0.461857341691,1017,CDK2,ACH-000009,C2BBe1,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> C2BBe1</br><b>Dependency:</b> -0.462</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
-0.319175142564,1017,CDK2,ACH-000580,C32,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> C32</br><b>Dependency:</b> -0.319</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
-0.235779064855,1017,CDK2,ACH-000206,NA,Lymphoma,lymphocyte,ATL,</br><b>Cell Line:</b> NA</br><b>Dependency:</b> -0.236</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
-0.3872596463,1017,CDK2,ACH-000003,CACO2,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> CACO2</br><b>Dependency:</b> -0.387</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
0.0558172420768,1017,CDK2,ACH-000210,CADO-ES1,Bone Cancer,bone,Ewing_sarcoma,</br><b>Cell Line:</b> CADO-ES1</br><b>Dependency:</b>  0.056</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
-0.345480086655,1017,CDK2,ACH-000433,Caki-1,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> Caki-1</br><b>Dependency:</b> -0.345</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
-0.209359732348,1017,CDK2,ACH-000234,Caki-2,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> Caki-2</br><b>Dependency:</b> -0.209</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
-0.0796153596483,1017,CDK2,ACH-000212,CAL-120,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> CAL-120</br><b>Dependency:</b> -0.080</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
-0.217392311304,1017,CDK2,ACH-000826,CAL-12T,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> CAL-12T</br><b>Dependency:</b> -0.217</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
-0.218852820089,1017,CDK2,ACH-000902,CAL-148,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> CAL-148</br><b>Dependency:</b> -0.219</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
-0.181841859875,1017,CDK2,ACH-000832,CAL 27,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> CAL 27</br><b>Dependency:</b> -0.182</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
-0.145682967488,1017,CDK2,ACH-000142,CAL-29,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> CAL-29</br><b>Dependency:</b> -0.146</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
-0.0719198479167,1017,CDK2,ACH-000518,CAL-33,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> CAL-33</br><b>Dependency:</b> -0.072</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
0.0065447649404,1017,CDK2,ACH-000856,CAL-51,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> CAL-51</br><b>Dependency:</b>  0.007</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
-0.109629258808,1017,CDK2,ACH-000457,CAL-54,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> CAL-54</br><b>Dependency:</b> -0.110</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
-0.718912513544,1017,CDK2,ACH-000857,CAL-85-1,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> CAL-85-1</br><b>Dependency:</b> -0.719</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
0.00910175520672,1017,CDK2,ACH-000511,Calu-1,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> Calu-1</br><b>Dependency:</b>  0.009</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
-0.320902560986,1017,CDK2,ACH-000392,Calu-3,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> Calu-3</br><b>Dependency:</b> -0.321</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
-0.0596867039976,1017,CDK2,ACH-000264,Calu-6,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> Calu-6</br><b>Dependency:</b> -0.060</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
-0.487461814443,1017,CDK2,ACH-000783,CAMA-1,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> CAMA-1</br><b>Dependency:</b> -0.487</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
-0.352184948548,1017,CDK2,ACH-000713,Caov-3,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> Caov-3</br><b>Dependency:</b> -0.352</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
-1.05119899362,1017,CDK2,ACH-000103,Caov-4,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> Caov-4</br><b>Dependency:</b> -1.051</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
-0.757832080047,1017,CDK2,ACH-000464,CAS-1,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> CAS-1</br><b>Dependency:</b> -0.758</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
0.259780489873,1017,CDK2,ACH-000963,CCK-81,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> CCK-81</br><b>Dependency:</b>  0.260</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
-0.115838096324,1017,CDK2,ACH-000138,CFPAC-1,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> CFPAC-1</br><b>Dependency:</b> -0.116</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
0.0257029470317,1017,CDK2,ACH-000025,CH-157MN,Brain Cancer,central_nervous_system,meningioma,</br><b>Cell Line:</b> CH-157MN</br><b>Dependency:</b>  0.026</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
-0.347574802808,1017,CDK2,ACH-000867,ChaGo-K-1,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> ChaGo-K-1</br><b>Dependency:</b> -0.348</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
-0.267979549771,1017,CDK2,ACH-000458,CJM,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> CJM</br><b>Dependency:</b> -0.268</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
-0.157522655018,1017,CDK2,ACH-000249,CL-11,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> CL-11</br><b>Dependency:</b> -0.158</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
-0.138521040875,1017,CDK2,ACH-000895,CL-34,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> CL-34</br><b>Dependency:</b> -0.139</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
-0.303334617629,1017,CDK2,ACH-001036,CMK-11-5,Leukemia,blood,AML,</br><b>Cell Line:</b> CMK-11-5</br><b>Dependency:</b> -0.303</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
-0.452248672157,1017,CDK2,ACH-000641,CMK,Leukemia,blood,AML,</br><b>Cell Line:</b> CMK</br><b>Dependency:</b> -0.452</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
-0.181801000525,1017,CDK2,ACH-000253,COLO 201,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> COLO 201</br><b>Dependency:</b> -0.182</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
-0.175320152062,1017,CDK2,ACH-001039,COLO 205,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> COLO 205</br><b>Dependency:</b> -0.175</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
-0.0674137042259,1017,CDK2,ACH-000202,COLO-320,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> COLO-320</br><b>Dependency:</b> -0.067</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
-0.469351980845,1017,CDK2,ACH-000350,COLO-678,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> COLO-678</br><b>Dependency:</b> -0.469</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
-0.0398684905054,1017,CDK2,ACH-000805,COLO-679,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> COLO-679</br><b>Dependency:</b> -0.040</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
-0.251682507751,1017,CDK2,ACH-000717,COLO-680N,Esophageal Cancer,esophagus,esophagus_squamous,</br><b>Cell Line:</b> COLO-680N</br><b>Dependency:</b> -0.252</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
-0.533509539436,1017,CDK2,ACH-000864,COLO 684,Endometrial/Uterine Cancer,uterus,endometrial_adenocarcinoma,</br><b>Cell Line:</b> COLO 684</br><b>Dependency:</b> -0.534</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
-0.101835725438,1017,CDK2,ACH-001041,COLO-699,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> COLO-699</br><b>Dependency:</b> -0.102</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
-0.33657478594,1017,CDK2,ACH-001042,COLO-704,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> COLO-704</br><b>Dependency:</b> -0.337</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
0.154346732898,1017,CDK2,ACH-000582,COLO 741,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> COLO 741</br><b>Dependency:</b>  0.154</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
-0.534260300882,1017,CDK2,ACH-000812,COLO-783,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> COLO-783</br><b>Dependency:</b> -0.534</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
-0.28749630362,1017,CDK2,ACH-000401,COLO-800,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> COLO-800</br><b>Dependency:</b> -0.287</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
0.100670988752,1017,CDK2,ACH-000644,COLO 829,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> COLO 829</br><b>Dependency:</b>  0.101</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
-0.503718903104,1017,CDK2,ACH-000161,COR-L105,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> COR-L105</br><b>Dependency:</b> -0.504</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
0.0259039197446,1017,CDK2,ACH-000662,COR-L23,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> COR-L23</br><b>Dependency:</b>  0.026</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
-0.911818427228,1017,CDK2,ACH-000257,COR-L279,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> COR-L279</br><b>Dependency:</b> -0.912</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
-0.433894917815,1017,CDK2,ACH-000508,COR-L88,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> COR-L88</br><b>Dependency:</b> -0.434</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
-2.82502216041,1017,CDK2,ACH-000256,COV318,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> COV318</br><b>Dependency:</b> -2.825</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
-0.0863636795432,1017,CDK2,ACH-000278,COV362,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> COV362</br><b>Dependency:</b> -0.086</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
-0.0990644482051,1017,CDK2,ACH-000123,COV434,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> COV434</br><b>Dependency:</b> -0.099</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
0.218134280896,1017,CDK2,ACH-001048,COV504,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> COV504</br><b>Dependency:</b>  0.218</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
-0.307319275685,1017,CDK2,ACH-000608,COV644,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> COV644</br><b>Dependency:</b> -0.307</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
0.0494041037477,1017,CDK2,ACH-000998,CW-2,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> CW-2</br><b>Dependency:</b>  0.049</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
-0.0975497509857,1017,CDK2,ACH-001050,CW9019,Sarcoma,soft_tissue,rhabdomyosarcoma,</br><b>Cell Line:</b> CW9019</br><b>Dependency:</b> -0.098</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Sarcoma
-0.318076659786,1017,CDK2,ACH-000055,D283 Med,Brain Cancer,central_nervous_system,medulloblastoma,</br><b>Cell Line:</b> D283 Med</br><b>Dependency:</b> -0.318</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
-0.175232617596,1017,CDK2,ACH-000095,D341,Brain Cancer,central_nervous_system,medulloblastoma,</br><b>Cell Line:</b> D341</br><b>Dependency:</b> -0.175</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
-0.784078070335,1017,CDK2,ACH-001052,D384,Brain Cancer,central_nervous_system,medulloblastoma,</br><b>Cell Line:</b> D384</br><b>Dependency:</b> -0.784</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
-0.155117018125,1017,CDK2,ACH-001053,D425,Brain Cancer,central_nervous_system,medulloblastoma,</br><b>Cell Line:</b> D425</br><b>Dependency:</b> -0.155</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
-0.407203836046,1017,CDK2,ACH-001054,D458,Brain Cancer,central_nervous_system,medulloblastoma,</br><b>Cell Line:</b> D458</br><b>Dependency:</b> -0.407</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
-0.398631168776,1017,CDK2,ACH-001055,D556,Brain Cancer,central_nervous_system,medulloblastoma,</br><b>Cell Line:</b> D556</br><b>Dependency:</b> -0.399</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
-0.172043867084,1017,CDK2,ACH-000243,DAN-G,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> DAN-G</br><b>Dependency:</b> -0.172</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
-0.111305462477,1017,CDK2,ACH-000211,Daoy,Brain Cancer,central_nervous_system,medulloblastoma,</br><b>Cell Line:</b> Daoy</br><b>Dependency:</b> -0.111</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
-0.400221073467,1017,CDK2,ACH-000863,DBTRG-05MG,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> DBTRG-05MG</br><b>Dependency:</b> -0.400</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
-0.228574849394,1017,CDK2,ACH-000334,DB,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> DB</br><b>Dependency:</b> -0.229</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
-0.132216575976,1017,CDK2,ACH-000207,Detroit 562,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> Detroit 562</br><b>Dependency:</b> -0.132</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
0.0806486860804,1017,CDK2,ACH-000244,DK-MG,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> DK-MG</br><b>Dependency:</b>  0.081</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
-0.33037790988,1017,CDK2,ACH-001061,DLD-1,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> DLD-1</br><b>Dependency:</b> -0.330</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
-0.797218654212,1017,CDK2,ACH-000530,DMS 114,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> DMS 114</br><b>Dependency:</b> -0.797</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
-1.1022597016,1017,CDK2,ACH-000749,DMS 273,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> DMS 273</br><b>Dependency:</b> -1.102</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
-0.367298984654,1017,CDK2,ACH-000698,DMS 53,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> DMS 53</br><b>Dependency:</b> -0.367</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
-0.179124814654,1017,CDK2,ACH-000981,DND-41,Leukemia,blood,ALL,</br><b>Cell Line:</b> DND-41</br><b>Dependency:</b> -0.179</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
-0.0578775761559,1017,CDK2,ACH-000979,DU 145,Prostate Cancer,prostate,prostate_adenocarcinoma,</br><b>Cell Line:</b> DU 145</br><b>Dependency:</b> -0.058</br><b>Lineage:</b> prostate</br><b>Disease:</b> Prostate Cancer
-0.684799881129,1017,CDK2,ACH-000258,Du4475,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> Du4475</br><b>Dependency:</b> -0.685</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
-0.125188720999,1017,CDK2,ACH-000563,EBC-1,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> EBC-1</br><b>Dependency:</b> -0.125</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
-1.6128378385,1017,CDK2,ACH-000560,ECC10,Gastric Cancer,gastric,gastric_small_cell,</br><b>Cell Line:</b> ECC10</br><b>Dependency:</b> -1.613</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
-0.27930431304,1017,CDK2,ACH-000305,EC-GI-10,Esophageal Cancer,esophagus,esophagus_squamous,</br><b>Cell Line:</b> EC-GI-10</br><b>Dependency:</b> -0.279</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
-0.866193919076,1017,CDK2,ACH-000435,EFE-184,Endometrial/Uterine Cancer,uterus,endometrial_adenocarcinoma,</br><b>Cell Line:</b> EFE-184</br><b>Dependency:</b> -0.866</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
